variable_name,#,Temp,Coupler Detached,Coupler Attached,Host Connected,Stopped,End Of File,Temp
2019-10-16 08:45:00,1703,66.02199999999999,,,,,,18.901111111111106
2019-10-16 08:50:00,1704,65.851,,,,,,18.80611111111111
2019-10-16 08:55:00,1705,65.851,,,,,,18.80611111111111
2019-10-16 09:00:00,1706,65.851,,,,,,18.80611111111111
2019-10-16 09:05:00,1707,65.851,,,,,,18.80611111111111
2019-10-16 09:10:00,1708,65.68,,,,,,18.711111111111116
2019-10-16 09:15:00,1709,65.68,,,,,,18.711111111111116
2019-10-16 09:20:00,1710,65.68,,,,,,18.711111111111116
2019-10-16 09:25:00,1711,65.509,,,,,,18.616111111111113
2019-10-16 09:30:00,1712,65.509,,,,,,18.616111111111113
2019-10-16 09:35:00,1713,65.509,,,,,,18.616111111111113
2019-10-16 09:40:00,1714,65.509,,,,,,18.616111111111113
2019-10-16 09:45:00,1715,65.509,,,,,,18.616111111111113
2019-10-16 09:50:00,1716,65.509,,,,,,18.616111111111113
2019-10-16 09:55:00,1717,65.33800000000001,,,,,,18.521111111111118
2019-10-16 10:00:00,1718,65.33800000000001,,,,,,18.521111111111118
2019-10-16 10:05:00,1719,65.33800000000001,,,,,,18.521111111111118
2019-10-16 10:10:00,1720,65.33800000000001,,,,,,18.521111111111118
2019-10-16 10:15:00,1721,65.167,,,,,,18.426111111111112
2019-10-16 10:20:00,1722,65.167,,,,,,18.426111111111112
2019-10-16 10:25:00,1723,65.167,,,,,,18.426111111111112
2019-10-16 10:30:00,1724,65.167,,,,,,18.426111111111112
2019-10-16 10:35:00,1725,65.167,,,,,,18.426111111111112
2019-10-16 10:40:00,1726,65.167,,,,,,18.426111111111112
2019-10-16 10:45:00,1727,65.167,,,,,,18.426111111111112
2019-10-16 10:50:00,1728,65.167,,,,,,18.426111111111112
2019-10-16 10:55:00,1729,65.167,,,,,,18.426111111111112
2019-10-16 11:00:00,1730,65.167,,,,,,18.426111111111112
2019-10-16 11:05:00,1731,65.167,,,,,,18.426111111111112
2019-10-16 11:10:00,1732,65.167,,,,,,18.426111111111112
2019-10-16 11:15:00,1733,65.167,,,,,,18.426111111111112
2019-10-16 11:20:00,1734,65.33800000000001,,,,,,18.521111111111118
2019-10-16 11:25:00,1735,65.33800000000001,,,,,,18.521111111111118
2019-10-16 11:30:00,1736,65.33800000000001,,,,,,18.521111111111118
2019-10-16 11:35:00,1737,65.33800000000001,,,,,,18.521111111111118
2019-10-16 11:40:00,1738,65.33800000000001,,,,,,18.521111111111118
2019-10-16 11:45:00,1739,65.33800000000001,,,,,,18.521111111111118
2019-10-16 11:50:00,1740,65.33800000000001,,,,,,18.521111111111118
2019-10-16 11:55:00,1741,65.167,,,,,,18.426111111111112
2019-10-16 12:00:00,1742,65.167,,,,,,18.426111111111112
2019-10-16 12:05:00,1743,65.167,,,,,,18.426111111111112
2019-10-16 12:10:00,1744,65.167,,,,,,18.426111111111112
2019-10-16 12:15:00,1745,65.167,,,,,,18.426111111111112
2019-10-16 12:20:00,1746,65.167,,,,,,18.426111111111112
2019-10-16 12:25:00,1747,64.99600000000001,,,,,,18.331111111111117
2019-10-16 12:30:00,1748,64.99600000000001,,,,,,18.331111111111117
2019-10-16 12:35:00,1749,64.99600000000001,,,,,,18.331111111111117
2019-10-16 12:40:00,1750,64.99600000000001,,,,,,18.331111111111117
2019-10-16 12:45:00,1751,64.99600000000001,,,,,,18.331111111111117
2019-10-16 12:50:00,1752,64.99600000000001,,,,,,18.331111111111117
2019-10-16 12:55:00,1753,64.99600000000001,,,,,,18.331111111111117
2019-10-16 13:00:00,1754,64.99600000000001,,,,,,18.331111111111117
2019-10-16 13:05:00,1755,64.99600000000001,,,,,,18.331111111111117
2019-10-16 13:10:00,1756,64.99600000000001,,,,,,18.331111111111117
2019-10-16 13:15:00,1757,64.99600000000001,,,,,,18.331111111111117
2019-10-16 13:20:00,1758,64.99600000000001,,,,,,18.331111111111117
2019-10-16 13:25:00,1759,64.99600000000001,,,,,,18.331111111111117
2019-10-16 13:30:00,1760,64.99600000000001,,,,,,18.331111111111117
2019-10-16 13:35:00,1761,64.99600000000001,,,,,,18.331111111111117
2019-10-16 13:40:00,1762,64.99600000000001,,,,,,18.331111111111117
2019-10-16 13:45:00,1763,64.99600000000001,,,,,,18.331111111111117
2019-10-16 13:50:00,1764,64.99600000000001,,,,,,18.331111111111117
2019-10-16 13:55:00,1765,64.99600000000001,,,,,,18.331111111111117
2019-10-16 14:00:00,1766,64.99600000000001,,,,,,18.331111111111117
2019-10-16 14:05:00,1767,64.99600000000001,,,,,,18.331111111111117
2019-10-16 14:10:00,1768,64.99600000000001,,,,,,18.331111111111117
2019-10-16 14:15:00,1769,64.825,,,,,,18.23611111111111
2019-10-16 14:20:00,1770,64.825,,,,,,18.23611111111111
2019-10-16 14:25:00,1771,64.825,,,,,,18.23611111111111
2019-10-16 14:30:00,1772,64.825,,,,,,18.23611111111111
2019-10-16 14:35:00,1773,64.825,,,,,,18.23611111111111
2019-10-16 14:40:00,1774,64.825,,,,,,18.23611111111111
2019-10-16 14:45:00,1775,64.825,,,,,,18.23611111111111
2019-10-16 14:50:00,1776,64.99600000000001,,,,,,18.331111111111117
2019-10-16 14:55:00,1777,64.99600000000001,,,,,,18.331111111111117
2019-10-16 15:00:00,1778,65.167,,,,,,18.426111111111112
2019-10-16 15:05:00,1779,65.33800000000001,,,,,,18.521111111111118
2019-10-16 15:10:00,1780,65.33800000000001,,,,,,18.521111111111118
2019-10-16 15:15:00,1781,65.33800000000001,,,,,,18.521111111111118
2019-10-16 15:20:00,1782,65.33800000000001,,,,,,18.521111111111118
2019-10-16 15:25:00,1783,65.509,,,,,,18.616111111111113
2019-10-16 15:30:00,1784,65.509,,,,,,18.616111111111113
2019-10-16 15:35:00,1785,65.509,,,,,,18.616111111111113
2019-10-16 15:40:00,1786,65.68,,,,,,18.711111111111116
2019-10-16 15:45:00,1787,65.851,,,,,,18.80611111111111
2019-10-16 15:50:00,1788,66.02199999999999,,,,,,18.901111111111106
2019-10-16 15:55:00,1789,66.193,,,,,,18.99611111111111
2019-10-16 16:00:00,1790,66.366,,,,,,19.09222222222222
2019-10-16 16:05:00,1791,66.53699999999999,,,,,,19.187222222222218
2019-10-16 16:10:00,1792,66.53699999999999,,,,,,19.187222222222218
2019-10-16 16:15:00,1793,66.53699999999999,,,,,,19.187222222222218
2019-10-16 16:20:00,1794,66.366,,,,,,19.09222222222222
2019-10-16 16:25:00,1795,66.366,,,,,,19.09222222222222
2019-10-16 16:30:00,1796,66.02199999999999,,,,,,18.901111111111106
2019-10-16 16:35:00,1797,65.851,,,,,,18.80611111111111
2019-10-16 16:40:00,1798,65.851,,,,,,18.80611111111111
2019-10-16 16:45:00,1799,65.68,,,,,,18.711111111111116
2019-10-16 16:50:00,1800,65.68,,,,,,18.711111111111116
2019-10-16 16:55:00,1801,65.509,,,,,,18.616111111111113
2019-10-16 17:00:00,1802,65.509,,,,,,18.616111111111113
2019-10-16 17:05:00,1803,65.509,,,,,,18.616111111111113
2019-10-16 17:10:00,1804,65.33800000000001,,,,,,18.521111111111118
2019-10-16 17:15:00,1805,65.33800000000001,,,,,,18.521111111111118
2019-10-16 17:20:00,1806,65.167,,,,,,18.426111111111112
2019-10-16 17:25:00,1807,65.167,,,,,,18.426111111111112
2019-10-16 17:30:00,1808,64.99600000000001,,,,,,18.331111111111117
2019-10-16 17:35:00,1809,65.167,,,,,,18.426111111111112
2019-10-16 17:40:00,1810,65.33800000000001,,,,,,18.521111111111118
2019-10-16 17:45:00,1811,65.509,,,,,,18.616111111111113
2019-10-16 17:50:00,1812,65.851,,,,,,18.80611111111111
2019-10-16 17:55:00,1813,66.02199999999999,,,,,,18.901111111111106
2019-10-16 18:00:00,1814,66.02199999999999,,,,,,18.901111111111106
2019-10-16 18:05:00,1815,66.02199999999999,,,,,,18.901111111111106
2019-10-16 18:10:00,1816,66.02199999999999,,,,,,18.901111111111106
2019-10-16 18:15:00,1817,66.02199999999999,,,,,,18.901111111111106
2019-10-16 18:20:00,1818,66.02199999999999,,,,,,18.901111111111106
2019-10-16 18:25:00,1819,66.02199999999999,,,,,,18.901111111111106
2019-10-16 18:30:00,1820,66.02199999999999,,,,,,18.901111111111106
2019-10-16 18:35:00,1821,66.02199999999999,,,,,,18.901111111111106
2019-10-16 18:40:00,1822,66.02199999999999,,,,,,18.901111111111106
2019-10-16 18:45:00,1823,66.02199999999999,,,,,,18.901111111111106
2019-10-16 18:50:00,1824,65.851,,,,,,18.80611111111111
2019-10-16 18:55:00,1825,65.851,,,,,,18.80611111111111
2019-10-16 19:00:00,1826,65.68,,,,,,18.711111111111116
2019-10-16 19:05:00,1827,65.68,,,,,,18.711111111111116
2019-10-16 19:10:00,1828,65.68,,,,,,18.711111111111116
2019-10-16 19:15:00,1829,65.68,,,,,,18.711111111111116
2019-10-16 19:20:00,1830,65.68,,,,,,18.711111111111116
2019-10-16 19:25:00,1831,65.68,,,,,,18.711111111111116
2019-10-16 19:30:00,1832,65.68,,,,,,18.711111111111116
2019-10-16 19:35:00,1833,65.68,,,,,,18.711111111111116
2019-10-16 19:40:00,1834,65.68,,,,,,18.711111111111116
2019-10-16 19:45:00,1835,65.68,,,,,,18.711111111111116
2019-10-16 19:50:00,1836,65.68,,,,,,18.711111111111116
2019-10-16 19:55:00,1837,65.68,,,,,,18.711111111111116
2019-10-16 20:00:00,1838,65.68,,,,,,18.711111111111116
2019-10-16 20:05:00,1839,65.68,,,,,,18.711111111111116
2019-10-16 20:10:00,1840,65.509,,,,,,18.616111111111113
2019-10-16 20:15:00,1841,65.509,,,,,,18.616111111111113
2019-10-16 20:20:00,1842,65.509,,,,,,18.616111111111113
2019-10-16 20:25:00,1843,65.509,,,,,,18.616111111111113
2019-10-16 20:30:00,1844,65.509,,,,,,18.616111111111113
2019-10-16 20:35:00,1845,65.509,,,,,,18.616111111111113
2019-10-16 20:40:00,1846,65.509,,,,,,18.616111111111113
2019-10-16 20:45:00,1847,65.509,,,,,,18.616111111111113
2019-10-16 20:50:00,1848,65.68,,,,,,18.711111111111116
2019-10-16 20:55:00,1849,65.68,,,,,,18.711111111111116
2019-10-16 21:00:00,1850,65.851,,,,,,18.80611111111111
2019-10-16 21:05:00,1851,65.68,,,,,,18.711111111111116
2019-10-16 21:10:00,1852,65.68,,,,,,18.711111111111116
2019-10-16 21:15:00,1853,65.509,,,,,,18.616111111111113
2019-10-16 21:20:00,1854,65.851,,,,,,18.80611111111111
2019-10-16 21:25:00,1855,66.02199999999999,,,,,,18.901111111111106
2019-10-16 21:30:00,1856,66.02199999999999,,,,,,18.901111111111106
2019-10-16 21:35:00,1857,66.193,,,,,,18.99611111111111
2019-10-16 21:40:00,1858,66.193,,,,,,18.99611111111111
2019-10-16 21:45:00,1859,66.193,,,,,,18.99611111111111
2019-10-16 21:50:00,1860,66.02199999999999,,,,,,18.901111111111106
2019-10-16 21:55:00,1861,66.02199999999999,,,,,,18.901111111111106
2019-10-16 22:00:00,1862,66.02199999999999,,,,,,18.901111111111106
2019-10-16 22:05:00,1863,65.851,,,,,,18.80611111111111
2019-10-16 22:10:00,1864,65.851,,,,,,18.80611111111111
2019-10-16 22:15:00,1865,65.68,,,,,,18.711111111111116
2019-10-16 22:20:00,1866,65.68,,,,,,18.711111111111116
2019-10-16 22:25:00,1867,65.509,,,,,,18.616111111111113
2019-10-16 22:30:00,1868,65.509,,,,,,18.616111111111113
2019-10-16 22:35:00,1869,65.509,,,,,,18.616111111111113
2019-10-16 22:40:00,1870,65.33800000000001,,,,,,18.521111111111118
2019-10-16 22:45:00,1871,65.33800000000001,,,,,,18.521111111111118
2019-10-16 22:50:00,1872,65.167,,,,,,18.426111111111112
2019-10-16 22:55:00,1873,65.167,,,,,,18.426111111111112
2019-10-16 23:00:00,1874,65.167,,,,,,18.426111111111112
2019-10-16 23:05:00,1875,65.167,,,,,,18.426111111111112
2019-10-16 23:10:00,1876,64.99600000000001,,,,,,18.331111111111117
2019-10-16 23:15:00,1877,64.99600000000001,,,,,,18.331111111111117
2019-10-16 23:20:00,1878,64.99600000000001,,,,,,18.331111111111117
2019-10-16 23:25:00,1879,64.99600000000001,,,,,,18.331111111111117
2019-10-16 23:30:00,1880,64.825,,,,,,18.23611111111111
2019-10-16 23:35:00,1881,64.825,,,,,,18.23611111111111
2019-10-16 23:40:00,1882,64.825,,,,,,18.23611111111111
2019-10-16 23:45:00,1883,64.652,,,,,,18.14
2019-10-16 23:50:00,1884,64.652,,,,,,18.14
2019-10-16 23:55:00,1885,64.652,,,,,,18.14
2019-10-17 00:00:00,1886,64.652,,,,,,18.14
2019-10-17 00:05:00,1887,64.48100000000001,,,,,,18.045
2019-10-17 00:10:00,1888,64.48100000000001,,,,,,18.045
2019-10-17 00:15:00,1889,64.48100000000001,,,,,,18.045
2019-10-17 00:20:00,1890,64.48100000000001,,,,,,18.045
2019-10-17 00:25:00,1891,64.48100000000001,,,,,,18.045
2019-10-17 00:30:00,1892,64.31,,,,,,17.950000000000003
2019-10-17 00:35:00,1893,64.31,,,,,,17.950000000000003
2019-10-17 00:40:00,1894,64.31,,,,,,17.950000000000003
2019-10-17 00:45:00,1895,64.31,,,,,,17.950000000000003
2019-10-17 00:50:00,1896,64.31,,,,,,17.950000000000003
2019-10-17 00:55:00,1897,64.31,,,,,,17.950000000000003
2019-10-17 01:00:00,1898,64.139,,,,,,17.855
2019-10-17 01:05:00,1899,64.139,,,,,,17.855
2019-10-17 01:10:00,1900,64.139,,,,,,17.855
2019-10-17 01:15:00,1901,64.139,,,,,,17.855
2019-10-17 01:20:00,1902,63.968,,,,,,17.760000000000005
2019-10-17 01:25:00,1903,63.968,,,,,,17.760000000000005
2019-10-17 01:30:00,1904,63.968,,,,,,17.760000000000005
2019-10-17 01:35:00,1905,63.968,,,,,,17.760000000000005
2019-10-17 01:40:00,1906,63.968,,,,,,17.760000000000005
2019-10-17 01:45:00,1907,63.968,,,,,,17.760000000000005
2019-10-17 01:50:00,1908,63.968,,,,,,17.760000000000005
2019-10-17 01:55:00,1909,63.797,,,,,,17.665
2019-10-17 02:00:00,1910,63.797,,,,,,17.665
2019-10-17 02:05:00,1911,63.797,,,,,,17.665
2019-10-17 02:10:00,1912,63.797,,,,,,17.665
2019-10-17 02:15:00,1913,63.797,,,,,,17.665
2019-10-17 02:20:00,1914,63.797,,,,,,17.665
2019-10-17 02:25:00,1915,63.626000000000005,,,,,,17.570000000000004
2019-10-17 02:30:00,1916,63.626000000000005,,,,,,17.570000000000004
2019-10-17 02:35:00,1917,63.626000000000005,,,,,,17.570000000000004
2019-10-17 02:40:00,1918,63.626000000000005,,,,,,17.570000000000004
2019-10-17 02:45:00,1919,63.626000000000005,,,,,,17.570000000000004
2019-10-17 02:50:00,1920,63.626000000000005,,,,,,17.570000000000004
2019-10-17 02:55:00,1921,63.455,,,,,,17.474999999999998
2019-10-17 03:00:00,1922,63.455,,,,,,17.474999999999998
2019-10-17 03:05:00,1923,63.455,,,,,,17.474999999999998
2019-10-17 03:10:00,1924,63.455,,,,,,17.474999999999998
2019-10-17 03:15:00,1925,63.455,,,,,,17.474999999999998
2019-10-17 03:20:00,1926,63.455,,,,,,17.474999999999998
2019-10-17 03:25:00,1927,63.455,,,,,,17.474999999999998
2019-10-17 03:30:00,1928,63.282,,,,,,17.378888888888884
2019-10-17 03:35:00,1929,63.282,,,,,,17.378888888888884
2019-10-17 03:40:00,1930,63.282,,,,,,17.378888888888884
2019-10-17 03:45:00,1931,63.282,,,,,,17.378888888888884
2019-10-17 03:50:00,1932,63.282,,,,,,17.378888888888884
2019-10-17 03:55:00,1933,63.282,,,,,,17.378888888888884
2019-10-17 04:00:00,1934,63.282,,,,,,17.378888888888884
2019-10-17 04:05:00,1935,63.282,,,,,,17.378888888888884
2019-10-17 04:10:00,1936,63.111000000000004,,,,,,17.28388888888889
2019-10-17 04:15:00,1937,63.111000000000004,,,,,,17.28388888888889
2019-10-17 04:20:00,1938,63.111000000000004,,,,,,17.28388888888889
2019-10-17 04:25:00,1939,63.111000000000004,,,,,,17.28388888888889
2019-10-17 04:30:00,1940,63.111000000000004,,,,,,17.28388888888889
2019-10-17 04:35:00,1941,63.111000000000004,,,,,,17.28388888888889
2019-10-17 04:40:00,1942,63.111000000000004,,,,,,17.28388888888889
2019-10-17 04:45:00,1943,63.111000000000004,,,,,,17.28388888888889
2019-10-17 04:50:00,1944,62.94,,,,,,17.188888888888886
2019-10-17 04:55:00,1945,62.94,,,,,,17.188888888888886
2019-10-17 05:00:00,1946,62.94,,,,,,17.188888888888886
2019-10-17 05:05:00,1947,62.94,,,,,,17.188888888888886
2019-10-17 05:10:00,1948,62.94,,,,,,17.188888888888886
2019-10-17 05:15:00,1949,62.94,,,,,,17.188888888888886
2019-10-17 05:20:00,1950,62.94,,,,,,17.188888888888886
2019-10-17 05:25:00,1951,62.94,,,,,,17.188888888888886
2019-10-17 05:30:00,1952,62.769,,,,,,17.093888888888888
2019-10-17 05:35:00,1953,62.769,,,,,,17.093888888888888
2019-10-17 05:40:00,1954,62.769,,,,,,17.093888888888888
2019-10-17 05:45:00,1955,62.769,,,,,,17.093888888888888
2019-10-17 05:50:00,1956,62.769,,,,,,17.093888888888888
2019-10-17 05:55:00,1957,62.769,,,,,,17.093888888888888
2019-10-17 06:00:00,1958,62.769,,,,,,17.093888888888888
2019-10-17 06:05:00,1959,62.769,,,,,,17.093888888888888
2019-10-17 06:10:00,1960,62.94,,,,,,17.188888888888886
2019-10-17 06:15:00,1961,63.282,,,,,,17.378888888888884
2019-10-17 06:20:00,1962,63.797,,,,,,17.665
2019-10-17 06:25:00,1963,64.48100000000001,,,,,,18.045
2019-10-17 06:30:00,1964,64.99600000000001,,,,,,18.331111111111117
2019-10-17 06:35:00,1965,65.509,,,,,,18.616111111111113
2019-10-17 06:40:00,1966,66.02199999999999,,,,,,18.901111111111106
2019-10-17 06:45:00,1967,66.366,,,,,,19.09222222222222
2019-10-17 06:50:00,1968,66.708,,,,,,19.28222222222222
2019-10-17 06:55:00,1969,67.05,,,,,,19.47222222222222
2019-10-17 07:00:00,1970,67.221,,,,,,19.567222222222224
2019-10-17 07:05:00,1971,67.392,,,,,,19.66222222222222
2019-10-17 07:10:00,1972,67.564,,,,,,19.757777777777775
2019-10-17 07:15:00,1973,67.906,,,,,,19.94777777777778
2019-10-17 07:20:00,1974,67.906,,,,,,19.94777777777778
2019-10-17 07:25:00,1975,68.077,,,,,,20.042777777777776
2019-10-17 07:30:00,1976,68.077,,,,,,20.042777777777776
2019-10-17 07:35:00,1977,67.735,,,,,,19.852777777777778
2019-10-17 07:40:00,1978,67.221,,,,,,19.567222222222224
2019-10-17 07:45:00,1979,66.193,,,,,,18.99611111111111
2019-10-17 07:50:00,1980,65.509,,,,,,18.616111111111113
2019-10-17 07:55:00,1981,65.33800000000001,,,,,,18.521111111111118
2019-10-17 08:00:00,1982,65.509,,,,,,18.616111111111113
2019-10-17 08:05:00,1983,65.68,,,,,,18.711111111111116
2019-10-17 08:10:00,1984,65.851,,,,,,18.80611111111111
2019-10-17 08:15:00,1985,64.825,,,,,,18.23611111111111
2019-10-17 08:20:00,1986,65.509,,,,,,18.616111111111113
2019-10-17 08:20:12,1987,,,Logged,,,,
2019-10-17 08:20:56,1988,,Logged,,,,,
2019-10-17 08:25:00,1989,67.735,,,,,,19.852777777777778
2019-10-17 08:30:00,1990,69.107,,,,,,20.615
2019-10-17 08:35:00,1991,69.793,,,,,,20.996111111111116
2019-10-17 08:40:00,1992,70.137,,,,,,21.18722222222222
2019-10-17 08:45:00,1993,70.308,,,,,,21.282222222222224
2019-10-17 08:50:00,1994,70.48,,,,,,21.37777777777778
2019-10-17 08:55:00,1995,70.65100000000001,,,,,,21.472777777777782
2019-10-17 09:00:00,1996,70.824,,,,,,21.56888888888889
2019-10-17 09:03:14,1997,,,Logged,,,,
2019-10-17 09:03:16,1998,,,,Logged,,,
2019-10-17 09:03:34,1999,,,,,Logged,Logged,
